customer_id,age,income,spending_score,annual_purchases,avg_order_value,website_visits_month,app_sessions_month,cart_abandon_rate,discount_usage_rate,loyalty_points,tenure_years,support_tickets,email_open_rate,social_engagement,return_rate,wishlist_items,referrals_made,premium_category_pct,weekend_purchase_pct,mobile_purchase_pct,gender,region,preferred_channel,cluster,persona_name
CUST100414,25,77569.0,79.0,31,126.85,17,21,0.128,0.265,4585,5.75,1.0,0.366,0.486,0.024,5,4,0.844,0.49,0.652,Female,Central,Website,3,High-Value Trendsetters
CUST100150,34,27135.0,81.4,17,39.18,24,26,0.372,1.0,1695,0.1,1.0,0.395,0.816,0.213,15,2,0.127,0.512,0.8,Male,West,Mobile App,1,Budget-Conscious Explorers
CUST100636,25,20950.0,59.7,28,27.64,18,18,0.306,0.654,1704,0.29,2.0,0.375,1.0,0.078,13,3,0.018,0.61,0.912,Female,West,Website,1,Budget-Conscious Explorers
CUST100712,21,15068.0,11.7,2,29.5,1,0,0.557,0.438,217,3.51,4.0,0.081,0.062,0.073,2,0,0.255,0.085,0.145,Male,North,Website,0,Conservative Minimizers
CUST100550,39,105790.0,91.7,31,171.52,20,26,0.113,0.259,5075,3.69,1.0,0.598,0.572,0.027,12,3,0.702,0.489,0.828,Male,South,Website,3,High-Value Trendsetters
CUST100488,47,82449.0,16.4,6,138.46,5,0,0.553,0.096,789,8.34,0.0,0.314,0.192,0.08,3,1,0.575,0.5,0.28,Male,East,Mobile App,2,Affluent Conservatives
CUST100147,52,18168.0,12.9,3,35.76,3,0,0.744,0.472,574,2.17,5.0,0.104,0.181,0.13,0,0,0.228,0.305,0.143,Male,South,Website,0,Conservative Minimizers
CUST100146,39,88050.0,20.1,7,202.3,2,3,0.571,0.021,1431,9.54,0.0,0.349,0.014,0.012,3,1,0.434,0.323,0.148,Female,East,Website,2,Affluent Conservatives
CUST100588,41,75003.0,70.8,32,110.29,10,27,0.158,0.238,3935,1.92,0.0,0.523,0.497,0.092,8,4,0.719,0.589,0.75,Female,South,Website,3,High-Value Trendsetters
CUST100742,19,29340.0,77.5,27,30.57,23,43,0.288,0.878,2462,2.27,2.0,0.543,0.711,0.138,10,2,0.024,0.711,0.788,Female,South,Mobile App,1,Budget-Conscious Explorers
CUST100601,28,84653.0,89.1,28,216.8,15,23,0.132,0.247,3731,6.89,0.0,0.722,0.661,0.102,13,6,0.612,0.61,0.887,Female,South,Mobile App,3,High-Value Trendsetters
CUST100348,22,22369.0,77.9,22,30.61,27,17,0.377,0.722,1458,3.13,2.0,0.418,0.692,0.179,7,3,0.025,0.572,0.645,Male,North,Mobile App,1,Budget-Conscious Explorers
CUST100463,37,98591.0,67.8,28,176.09,18,29,0.109,0.036,4686,3.19,0.0,0.534,0.798,0.029,16,2,0.71,0.428,0.704,Female,South,Website,3,High-Value Trendsetters
CUST100325,42,80604.0,17.0,4,210.37,5,2,0.667,0.001,433,6.2,0.0,0.326,0.11,0.078,1,1,0.602,0.335,0.148,Female,Central,Website,2,Affluent Conservatives
CUST100186,39,68581.0,37.6,3,108.56,1,1,0.685,0.221,1057,4.36,0.0,0.326,0.084,0.03,2,1,0.648,0.268,0.09,Male,West,Mobile App,2,Affluent Conservatives
CUST100123,25,27739.0,83.1,28,35.83,33,32,0.512,0.667,2663,1.97,3.0,0.239,0.651,0.254,13,0,0.183,0.546,0.963,Male,East,Mobile App,1,Budget-Conscious Explorers
CUST100683,25,29336.0,60.6,18,37.88,32,31,0.596,0.837,1605,1.36,3.0,0.355,0.934,0.113,13,4,0.075,0.546,0.844,Female,West,Mobile App,1,Budget-Conscious Explorers
CUST100143,51,40063.0,7.1,3,24.3,0,2,0.623,0.624,654,4.12,2.0,0.158,0.129,0.072,0,1,0.188,0.0,0.027,Female,East,Mobile App,0,Conservative Minimizers
CUST100763,18,23136.0,84.8,24,35.31,30,29,0.456,0.702,2183,1.79,1.0,0.251,0.883,0.135,12,8,0.164,0.761,0.807,Male,East,Mobile App,1,Budget-Conscious Explorers
CUST100197,27,76863.0,93.1,29,124.68,19,21,0.323,0.223,3972,6.13,0.0,0.559,0.889,0.075,4,3,0.875,0.588,0.616,Female,East,Mobile App,3,High-Value Trendsetters
CUST100279,21,24051.0,86.0,22,46.37,33,38,0.571,0.646,1993,0.89,0.0,0.371,0.909,0.208,20,3,0.296,0.618,0.852,Male,North,Mobile App,1,Budget-Conscious Explorers
CUST100293,40,21557.0,2.5,5,22.87,1,0,0.63,0.726,614,0.85,2.0,0.078,0.129,0.114,0,0,0.102,0.361,0.205,Male,Central,Mobile App,0,Conservative Minimizers
CUST100400,19,28601.0,75.5,18,39.99,18,35,0.402,0.866,1643,2.13,2.0,0.366,0.763,0.08,16,3,0.163,0.669,0.788,Female,North,Mobile App,1,Budget-Conscious Explorers
CUST100122,45,35597.0,36.1,5,20.47,2,1,0.469,0.597,641,6.6,5.0,0.163,0.076,0.119,0,0,0.277,0.337,0.051,Female,Central,Website,0,Conservative Minimizers
CUST100183,18,25172.0,81.7,33,35.86,11,29,0.724,0.837,1476,2.09,1.0,0.265,0.708,0.185,5,1,0.101,0.559,0.882,Female,Central,Mobile App,1,Budget-Conscious Explorers
CUST100202,28,25887.0,71.4,16,27.48,26,30,0.472,0.8,1549,2.97,2.0,0.357,0.808,0.07,9,5,0.0,0.712,0.971,Male,North,Mobile App,1,Budget-Conscious Explorers
CUST100438,30,56519.0,71.6,28,94.78,17,15,0.232,0.373,3565,4.39,0.0,0.519,0.866,0.061,8,2,0.838,0.224,0.656,Male,North,Mobile App,3,High-Value Trendsetters
CUST100246,42,77138.0,12.4,2,107.02,5,4,0.623,0.095,1070,5.09,3.0,0.331,0.206,0.092,0,0,0.5,0.292,0.194,Male,Central,Website,2,Affluent Conservatives
CUST100415,36,78836.0,77.7,21,139.99,23,22,0.113,0.299,3849,6.13,2.0,0.556,0.47,0.172,10,3,0.815,0.62,0.831,Male,North,Website,3,High-Value Trendsetters
CUST100711,25,105917.0,95.6,27,172.46,23,32,0.228,0.061,4011,4.75,1.0,0.728,0.846,0.047,9,3,0.677,0.527,0.795,Male,West,Website,3,High-Value Trendsetters
CUST100129,48,58949.5,20.5,4,27.4,1,1,0.657,0.561,324,7.6,1.0,0.162,0.144,0.013,1,0,0.113,0.11,0.133,Male,West,Mobile App,0,Conservative Minimizers
CUST100402,38,97238.0,73.1,33,156.89,14,29,0.223,0.221,4625,5.15,2.0,0.623,0.491,0.16,12,3,0.576,0.6,0.672,Female,East,In-Store,3,High-Value Trendsetters
CUST100632,26,24476.0,68.7,14,40.49,27,31,0.477,0.688,1874,4.04,4.0,0.371,0.687,0.008,16,5,0.056,0.457,0.758,Female,North,Mobile App,1,Budget-Conscious Explorers
CUST100623,36,104774.0,9.6,5,182.0,3,4,0.523,0.113,1772,3.97,0.0,0.27,0.141,0.002,3,2,0.902,0.405,0.236,Female,South,Mobile App,2,Affluent Conservatives
CUST100727,45,27782.0,27.7,5,21.95,2,1,0.593,0.388,304,6.2,3.0,0.149,0.101,0.171,1,0,0.141,0.388,0.034,Female,North,Mobile App,0,Conservative Minimizers
CUST100219,23,27682.0,89.6,33,42.43,25,30,0.506,0.738,1876,0.44,4.0,0.286,0.698,0.186,20,2,0.047,0.545,0.983,Female,West,Mobile App,1,Budget-Conscious Explorers
CUST100729,33,84378.0,1.0,8,134.72,4,2,0.605,0.1,1316,5.08,0.0,0.34,0.066,0.093,2,0,0.559,0.313,0.193,Female,West,Website,2,Affluent Conservatives
CUST100609,29,26150.0,100.0,20,18.93,17,40,0.442,0.766,1583,1.05,1.0,0.447,0.738,0.206,13,2,0.0,0.445,1.0,Male,West,Website,1,Budget-Conscious Explorers
CUST100732,32,99133.0,16.0,6,175.09,2,3,0.483,0.129,1083,6.52,2.0,0.425,0.092,0.036,4,2,0.541,0.235,0.302,Male,Central,Mobile App,2,Affluent Conservatives
CUST100617,29,93678.0,14.4,5,116.95,4,1,0.44,0.157,1146,6.71,2.0,0.283,0.077,0.059,0,1,0.487,0.386,0.255,Female,West,Website,2,Affluent Conservatives
CUST100386,55,102966.0,16.7,4,180.12,3,0,0.621,0.151,472,5.35,1.0,0.423,0.074,0.025,3,1,0.681,0.189,0.065,Female,South,Mobile App,2,Affluent Conservatives
CUST100775,28,103222.0,92.0,27,169.14,23,13,0.128,0.361,4380,2.31,1.0,0.652,0.344,0.087,8,1,0.71,0.536,0.698,Male,West,Website,3,High-Value Trendsetters
CUST100509,23,37618.0,79.1,26,29.6,29,20,0.404,0.629,1558,2.75,1.0,0.472,0.932,0.178,16,4,0.109,0.675,0.997,Female,South,Website,1,Budget-Conscious Explorers
CUST100267,28,27971.0,78.2,14,32.84,26,32,0.497,0.842,1523,0.82,4.0,0.477,0.703,0.174,12,3,0.138,0.853,0.865,Female,East,Website,1,Budget-Conscious Explorers
CUST100781,18,26877.0,85.3,25,43.02,23,23,0.27,0.859,2081,2.67,1.0,0.48,0.57,0.128,13,4,0.234,0.576,0.781,Male,Central,Mobile App,1,Budget-Conscious Explorers
CUST100441,28,20149.0,67.7,22,43.08,15,25,0.507,0.754,2367,0.1,6.0,0.246,0.507,0.176,7,3,0.094,0.58,0.783,Female,West,Website,1,Budget-Conscious Explorers
CUST100496,46,33506.0,23.7,2,29.07,3,2,0.637,0.385,42,4.18,2.0,0.276,0.11,0.068,0,1,0.039,0.098,0.073,Male,West,Website,0,Conservative Minimizers
CUST100112,26,18589.0,59.3,23,38.24,32,41,0.607,0.65,1659,1.98,6.0,0.548,0.884,0.157,8,5,0.012,0.576,0.841,Male,South,Mobile App,1,Budget-Conscious Explorers
CUST100232,42,73750.0,19.4,3,104.03,1,2,0.644,0.129,1357,4.8,0.0,0.377,0.069,0.042,2,1,0.634,0.459,0.183,Male,East,Mobile App,2,Affluent Conservatives
CUST100698,41,31650.0,23.2,4,21.47,2,0,0.63,0.538,577,4.35,0.0,0.248,0.102,0.093,1,0,0.344,0.205,0.0,Female,West,Mobile App,0,Conservative Minimizers
CUST100607,34,23510.0,64.9,30,49.02,20,28,0.359,0.738,1843,1.15,0.0,0.342,0.834,0.167,11,1,0.051,0.741,0.759,Male,North,Mobile App,1,Budget-Conscious Explorers
CUST100373,28,24558.0,89.4,19,55.69,38,32,0.505,0.869,1325,0.19,4.0,0.427,0.723,0.181,2,3,0.04,0.692,0.93,Male,East,In-Store,1,Budget-Conscious Explorers
CUST100233,45,70393.0,9.2,4,114.35,3,3,0.676,0.115,1066,2.84,1.0,0.353,0.109,0.113,3,2,0.456,0.249,0.191,Female,West,Website,2,Affluent Conservatives
CUST100633,25,29850.0,79.8,28,38.7,30,15,0.327,0.714,2232,3.38,2.0,0.339,0.515,0.232,10,9,0.041,0.811,0.91,Female,East,Website,1,Budget-Conscious Explorers
CUST100317,48,82307.0,11.3,4,152.69,5,2,0.528,0.154,657,10.93,3.0,0.079,0.095,0.028,2,1,0.722,0.289,0.109,Female,East,Website,2,Affluent Conservatives
CUST100410,44,34433.0,11.1,6,17.29,2,0,0.869,0.5,225,4.07,3.0,0.127,0.073,0.0,1,0,0.254,0.331,0.131,Male,East,Website,0,Conservative Minimizers
CUST100717,44,101133.0,13.4,6,144.77,3,2,0.465,0.114,1259,6.12,2.0,0.453,0.134,0.019,2,0,0.614,0.209,0.328,Male,South,Mobile App,2,Affluent Conservatives
CUST100358,31,91612.0,19.3,8,136.01,4,2,0.593,0.025,409,7.76,1.0,0.398,0.074,0.095,2,1,0.689,0.472,0.168,Female,East,Mobile App,2,Affluent Conservatives
CUST100258,30,33865.0,64.2,26,44.59,23,22,0.544,0.63,1729,1.46,3.0,0.366,0.668,0.186,16,8,0.0,0.632,0.763,Female,West,In-Store,1,Budget-Conscious Explorers
CUST100627,25,33190.0,72.7,25,32.81,26,31,0.371,0.724,1858,1.4,4.0,0.501,0.785,0.134,9,7,0.019,0.611,0.879,Male,South,Website,1,Budget-Conscious Explorers
CUST100282,46,29463.0,18.4,3,41.66,5,0,0.524,0.454,285,7.24,4.0,0.162,0.106,0.065,1,0,0.0,0.084,0.038,Male,South,Website,0,Conservative Minimizers
CUST100376,46,87950.0,14.2,5,122.08,5,1,0.418,0.14,1135,11.08,0.0,0.435,0.154,0.034,1,2,0.686,0.159,0.087,Male,North,Mobile App,2,Affluent Conservatives
CUST100384,31,34829.0,91.4,20,25.46,33,34,0.483,0.687,1970,0.41,3.0,0.538,0.946,0.223,6,3,0.271,0.513,0.845,Female,North,Website,1,Budget-Conscious Explorers
CUST100224,23,14824.0,81.4,26,40.75,28,28,0.369,0.805,1971,0.94,4.0,0.312,0.68,0.278,15,2,0.123,0.615,0.63,Male,West,Mobile App,1,Budget-Conscious Explorers
CUST100759,28,91020.0,78.6,21,249.07,18,17,0.117,0.186,4095,5.95,1.0,0.736,0.598,0.097,12,6,0.857,0.523,0.699,Female,East,In-Store,3,High-Value Trendsetters
CUST100657,27,19722.0,64.1,24,40.32,29,34,0.607,0.85,2872,4.6,0.0,0.18,0.749,0.21,12,4,0.078,0.531,0.807,Female,South,Website,1,Budget-Conscious Explorers
CUST100472,44,86836.0,6.4,6,176.99,1,2,0.511,0.065,1274,7.89,1.0,0.252,0.018,0.058,1,3,0.883,0.499,0.106,Female,North,Mobile App,2,Affluent Conservatives
CUST100347,20,23015.0,90.2,22,19.38,28,27,0.604,0.689,2220,3.28,1.0,0.381,0.797,0.129,13,3,0.08,0.605,0.856,Female,West,In-Store,1,Budget-Conscious Explorers
CUST100505,43,86160.0,21.5,7,172.76,1,2,0.514,0.095,1459,8.95,2.0,0.393,0.094,0.042,0,2,0.552,0.351,0.268,Male,Central,Mobile App,2,Affluent Conservatives
CUST100639,54,24534.0,4.3,2,27.22,1,0,0.657,0.793,227,4.99,1.0,0.237,0.124,0.14,2,0,0.12,0.371,0.213,Male,West,Website,0,Conservative Minimizers
CUST100788,33,16723.0,12.5,1,16.27,1,2,0.619,0.553,157,6.58,6.0,0.088,0.166,0.118,1,0,0.189,0.386,0.202,Male,North,In-Store,0,Conservative Minimizers
CUST100740,46,27879.0,19.4,4,31.12,3,0,0.627,0.584,296,2.65,1.0,0.206,0.042,0.012,2,0,0.138,0.109,0.139,Female,West,In-Store,0,Conservative Minimizers
CUST100722,35,88127.0,84.9,31,181.19,15,26,0.163,0.165,4341,4.52,2.0,0.445,0.809,0.081,7,3,0.58,0.376,0.768,Male,Central,Website,3,High-Value Trendsetters
CUST100619,27,34789.0,80.3,29,41.22,32,26,0.429,0.73,2019,2.29,2.0,0.488,0.682,0.233,16,4,0.111,0.671,0.778,Male,West,Mobile App,1,Budget-Conscious Explorers
CUST100685,27,38835.0,84.6,5,61.52,14,29,0.337,0.676,1914,0.1,2.0,0.515,0.649,0.097,11,2,0.052,0.481,0.892,Female,Central,Mobile App,1,Budget-Conscious Explorers
CUST100645,52,21401.0,17.2,5,29.16,2,0,0.716,0.579,290,5.9,2.0,0.109,0.068,0.077,3,1,0.053,0.404,0.107,Female,South,Mobile App,0,Conservative Minimizers
CUST100678,31,32205.0,75.1,20,26.63,30,27,0.368,0.804,1441,1.17,2.0,0.336,0.691,0.272,11,2,0.086,0.645,0.767,Female,West,Mobile App,1,Budget-Conscious Explorers
CUST100556,23,32144.0,76.2,21,43.15,36,40,0.436,0.745,1819,1.65,1.0,0.494,0.775,0.177,7,3,0.0,0.542,0.805,Male,Central,In-Store,1,Budget-Conscious Explorers
CUST100577,41,117162.0,92.2,22,175.79,16,23,0.111,0.063,3993,5.08,1.0,0.59,0.676,0.096,11,3,0.71,0.724,0.714,Female,West,Mobile App,3,High-Value Trendsetters
CUST100085,40,62120.0,84.4,33,101.96,18,23,0.135,0.052,4005,3.51,1.0,0.494,0.597,0.078,10,3,0.651,0.559,0.508,Male,Central,Mobile App,3,High-Value Trendsetters
CUST100242,36,76191.0,12.9,6,133.38,4,3,0.452,0.063,769,11.06,1.0,0.398,0.033,0.05,3,1,0.761,0.531,0.105,Female,North,Website,2,Affluent Conservatives
CUST100159,45,58949.5,5.0,5,162.92,6,3,0.403,0.088,1277,7.36,2.0,0.258,0.103,0.063,3,0,0.548,0.03,0.138,Male,Central,Website,2,Affluent Conservatives
CUST100524,45,107714.0,34.3,6,160.2,3,1,0.577,0.134,1265,5.24,1.0,0.304,0.058,0.059,2,2,0.471,0.242,0.355,Male,Central,In-Store,2,Affluent Conservatives
CUST100035,47,97684.0,5.0,2,170.05,5,1,0.364,0.105,1479,10.6,2.0,0.313,0.055,0.05,2,0,0.907,0.479,0.314,Male,North,Website,2,Affluent Conservatives
CUST100540,18,31040.0,79.4,21,18.57,19,38,0.429,0.778,1448,1.47,0.0,0.41,0.794,0.199,8,2,0.143,0.579,0.827,Female,West,Mobile App,1,Budget-Conscious Explorers
CUST100170,45,98210.0,23.8,8,150.9,3,1,0.36,0.117,1256,8.12,0.0,0.415,0.203,0.052,2,1,0.905,0.198,0.22,Male,West,Website,2,Affluent Conservatives
CUST100654,27,113948.0,83.2,33,161.05,18,14,0.042,0.3,4247,4.31,0.0,0.46,0.777,0.15,7,5,0.723,0.538,0.885,Female,West,Mobile App,3,High-Value Trendsetters
CUST100687,34,77342.0,80.1,23,197.01,21,23,0.148,0.146,2922,1.88,0.0,0.461,0.685,0.112,9,7,0.606,0.536,0.695,Female,East,Mobile App,3,High-Value Trendsetters
CUST100679,35,59170.0,96.4,35,131.98,14,23,0.079,0.309,3919,6.43,0.0,0.539,0.802,0.067,10,6,0.633,0.424,0.554,Female,East,Mobile App,3,High-Value Trendsetters
CUST100752,48,36049.0,25.6,5,36.87,1,1,0.75,0.506,181,6.33,1.0,0.074,0.047,0.123,1,1,0.058,0.102,0.202,Female,South,Mobile App,0,Conservative Minimizers
CUST100095,35,84627.0,77.8,39,144.18,15,24,0.163,0.088,4874,3.86,0.0,0.669,0.725,0.029,14,5,0.699,0.709,0.716,Female,South,In-Store,3,High-Value Trendsetters
CUST100563,34,84986.0,74.1,36,119.43,20,20,0.141,0.086,5006,3.58,0.0,0.675,0.59,0.093,12,5,0.436,0.62,0.69,Female,West,Mobile App,3,High-Value Trendsetters
CUST100240,28,61229.0,73.0,28,131.15,20,13,0.044,0.31,4742,2.43,1.0,0.652,0.7,0.086,12,3,0.704,0.548,0.673,Female,East,Website,3,High-Value Trendsetters
CUST100574,25,24619.0,83.5,28,36.5,17,31,0.711,0.915,610,1.56,3.0,0.382,0.695,0.164,14,1,0.195,0.594,0.775,Male,East,Mobile App,1,Budget-Conscious Explorers
CUST100460,43,97068.0,87.7,39,78.3,16,26,0.133,0.299,4176,4.2,1.0,0.498,0.584,0.091,7,6,0.778,0.66,0.587,Male,Central,Website,3,High-Value Trendsetters
CUST100553,36,71137.0,14.0,4,157.33,4,1,0.52,0.193,906,7.85,1.0,0.459,0.115,0.037,2,1,0.586,0.168,0.324,Female,North,Website,2,Affluent Conservatives
CUST100704,20,23326.0,88.9,23,44.59,28,26,0.285,0.657,1532,0.75,3.0,0.497,1.0,0.134,18,6,0.081,0.647,0.949,Female,West,Mobile App,1,Budget-Conscious Explorers
CUST100206,42,76801.0,14.5,8,154.16,4,0,0.734,0.04,1659,9.04,2.0,0.265,0.108,0.036,2,1,0.294,0.412,0.192,Female,North,Mobile App,2,Affluent Conservatives
CUST100392,23,29157.0,66.8,18,36.05,28,29,0.475,0.758,1735,1.2,1.0,0.423,0.799,0.192,7,1,0.132,0.747,0.862,Male,East,In-Store,1,Budget-Conscious Explorers
CUST100397,34,42019.0,41.1,5,38.2,2,2,0.64,0.395,525,7.82,3.0,0.064,0.051,0.009,2,0,0.179,0.116,0.007,Male,South,In-Store,0,Conservative Minimizers
CUST100680,35,101925.0,79.8,21,77.65,29,25,0.157,0.222,3341,2.81,3.0,0.616,0.558,0.031,7,3,0.946,0.531,0.581,Female,North,Mobile App,3,High-Value Trendsetters
CUST100217,61,37665.0,24.2,4,34.33,1,2,0.577,0.582,266,6.25,3.0,0.0,0.089,0.132,1,0,0.314,0.231,0.194,Female,South,In-Store,0,Conservative Minimizers
CUST100004,27,22884.0,79.1,25,39.47,29,29,0.408,0.742,1125,0.1,0.0,0.3,0.798,0.126,10,6,0.071,0.674,0.775,Male,South,Website,1,Budget-Conscious Explorers
CUST100642,35,105088.0,75.2,26,133.22,15,19,0.14,0.247,4392,2.41,2.0,0.644,0.542,0.129,10,4,0.743,0.547,0.755,Female,North,Website,3,High-Value Trendsetters
CUST100716,43,30904.0,20.4,2,19.31,2,1,0.454,0.472,0,3.46,5.0,0.067,0.115,0.242,2,0,0.236,0.063,0.0,Female,Central,Website,0,Conservative Minimizers
CUST100612,18,31657.0,77.4,23,42.65,27,38,0.421,0.853,1849,2.01,3.0,0.524,0.837,0.153,9,3,0.039,0.495,0.68,Female,South,Mobile App,1,Budget-Conscious Explorers
CUST100546,52,94954.0,10.6,4,174.75,3,0,0.372,0.044,828,2.91,0.0,0.258,0.077,0.101,2,1,0.676,0.276,0.24,Female,South,Mobile App,2,Affluent Conservatives
CUST100098,20,17018.0,94.5,24,38.8,23,29,0.546,0.747,2012,1.3,1.0,0.259,0.513,0.164,12,0,0.097,0.605,0.678,Female,East,Mobile App,1,Budget-Conscious Explorers
CUST100573,49,58949.5,17.8,7,18.25,1,2,0.725,0.599,401,0.1,5.0,0.136,0.142,0.0,1,0,0.207,0.232,0.187,Male,Central,Mobile App,0,Conservative Minimizers
CUST100406,27,22466.0,70.7,22,30.58,34,28,0.445,0.998,1722,2.06,3.0,0.473,0.785,0.192,12,2,0.126,0.803,0.947,Female,Central,Mobile App,1,Budget-Conscious Explorers
CUST100502,20,88022.0,93.4,24,154.43,16,19,0.162,0.096,4133,4.77,1.0,0.45,0.774,0.109,6,1,0.586,0.605,0.728,Male,North,In-Store,3,High-Value Trendsetters
CUST100047,42,22920.0,28.8,5,42.35,3,1,0.685,0.627,318,5.33,4.0,0.146,0.044,0.079,2,0,0.184,0.267,0.113,Male,East,Website,0,Conservative Minimizers
CUST100032,25,98537.0,84.8,40,174.71,20,21,0.191,0.25,4951,3.22,1.0,0.502,0.745,0.14,8,3,0.738,0.525,0.795,Male,North,Website,3,High-Value Trendsetters
CUST100200,23,55387.0,84.5,24,90.38,20,33,0.219,0.179,4205,5.33,2.0,0.516,0.654,0.092,11,4,0.686,0.688,0.821,Female,West,Mobile App,3,High-Value Trendsetters
CUST100134,30,77993.0,82.1,25,108.81,21,26,0.192,0.077,4379,5.01,0.0,0.551,0.636,0.154,15,1,0.999,0.458,0.798,Female,Central,In-Store,3,High-Value Trendsetters
CUST100027,50,27616.0,8.0,3,30.1,1,1,0.505,0.684,487,4.37,4.0,0.366,0.022,0.085,0,1,0.35,0.082,0.066,Female,North,Mobile App,0,Conservative Minimizers
CUST100706,40,29164.0,32.3,5,23.48,1,0,0.619,0.696,191,3.51,2.0,0.113,0.079,0.036,2,0,0.398,0.083,0.309,Male,North,Website,0,Conservative Minimizers
CUST100230,24,33403.0,62.0,14,15.53,18,24,0.289,0.677,994,0.48,4.0,0.44,0.772,0.12,6,1,0.097,0.687,0.922,Female,South,Mobile App,1,Budget-Conscious Explorers
CUST100489,30,94802.0,17.6,3,152.86,3,3,0.594,0.07,1390,6.0,1.0,0.297,0.157,0.042,3,3,0.489,0.008,0.304,Female,East,Website,2,Affluent Conservatives
CUST100378,30,32587.0,14.4,5,22.13,1,1,0.709,0.627,287,6.32,4.0,0.164,0.073,0.028,2,0,0.109,0.328,0.007,Male,East,Website,0,Conservative Minimizers
CUST100288,18,30359.0,78.5,27,29.66,30,29,0.377,0.71,1321,3.49,2.0,0.464,0.686,0.117,11,5,0.058,0.513,0.862,Male,East,In-Store,1,Budget-Conscious Explorers
CUST100418,23,31457.0,77.2,13,18.21,15,34,0.335,0.78,1855,1.44,3.0,0.416,0.425,0.161,14,6,0.235,0.464,0.822,Female,Central,Website,1,Budget-Conscious Explorers
CUST100674,24,26453.0,75.9,23,16.9,8,23,0.478,0.428,1463,0.1,2.0,0.596,0.724,0.174,15,3,0.083,0.693,0.888,Male,South,Mobile App,1,Budget-Conscious Explorers
CUST100391,57,23836.0,10.9,3,20.67,3,1,0.635,0.609,149,1.78,4.0,0.073,0.025,0.142,2,0,0.088,0.11,0.328,Female,North,Mobile App,0,Conservative Minimizers
CUST100592,22,26780.0,80.5,16,38.32,32,28,0.363,0.732,2142,0.27,3.0,0.332,0.779,0.146,10,6,0.0,0.649,0.989,Male,South,Website,1,Budget-Conscious Explorers
CUST100498,39,85719.0,75.5,29,151.84,17,19,0.196,0.22,4821,6.0,1.0,0.499,0.775,0.099,17,5,0.784,0.579,0.69,Female,Central,In-Store,3,High-Value Trendsetters
CUST100138,49,88943.0,11.1,8,123.19,1,3,0.496,0.08,1212,9.29,1.0,0.23,0.127,0.035,4,1,0.265,0.336,0.394,Female,West,Mobile App,2,Affluent Conservatives
CUST100062,52,24542.0,1.0,2,37.86,0,1,0.532,0.63,199,6.01,4.0,0.279,0.07,0.119,0,1,0.074,0.144,0.148,Female,North,Website,0,Conservative Minimizers
CUST100471,36,85340.0,21.8,3,122.83,5,1,0.475,0.101,1285,5.75,1.0,0.411,0.198,0.046,2,3,0.518,0.168,0.225,Female,South,Website,2,Affluent Conservatives
CUST100647,40,19899.0,26.5,5,19.14,2,0,0.503,0.491,470,3.05,2.0,0.153,0.082,0.061,3,0,0.161,0.16,0.194,Male,North,Mobile App,0,Conservative Minimizers
CUST100128,32,105303.0,66.7,22,123.88,18,20,0.22,0.276,4497,4.22,1.0,0.464,0.753,0.036,12,6,0.725,0.532,0.74,Female,North,Website,3,High-Value Trendsetters
CUST100778,41,20391.0,30.3,3,35.59,4,2,0.686,0.87,331,2.27,3.0,0.259,0.015,0.062,2,0,0.139,0.307,0.078,Male,East,In-Store,0,Conservative Minimizers
CUST100520,27,36172.0,84.1,29,22.91,24,39,0.361,0.847,2093,1.77,2.0,0.301,0.963,0.218,13,2,0.103,0.616,0.882,Female,East,Mobile App,1,Budget-Conscious Explorers
CUST100064,66,28588.0,14.4,4,27.13,2,2,0.521,0.585,587,6.17,2.0,0.115,0.059,0.087,1,1,0.0,0.286,0.112,Male,West,Mobile App,0,Conservative Minimizers
CUST100014,34,90440.0,79.0,19,171.48,25,14,0.193,0.174,4163,2.42,1.0,0.68,0.72,0.149,13,5,0.909,0.594,0.783,Male,West,Website,3,High-Value Trendsetters
CUST100156,26,74416.0,25.7,2,117.01,2,4,0.627,0.072,1591,5.52,2.0,0.214,0.154,0.038,1,1,0.642,0.251,0.255,Male,East,Mobile App,2,Affluent Conservatives
CUST100040,45,38576.0,20.2,3,30.92,5,2,0.579,0.647,246,3.78,4.0,0.152,0.094,0.101,1,0,0.0,0.267,0.052,Male,East,Mobile App,0,Conservative Minimizers
CUST100492,50,101010.0,8.5,9,129.26,2,2,0.633,0.127,1123,8.68,1.0,0.293,0.065,0.062,2,0,0.727,0.252,0.359,Male,South,Website,2,Affluent Conservatives
CUST100379,25,27605.0,75.4,12,33.6,27,35,0.43,0.531,1183,3.55,0.0,0.543,0.638,0.169,15,1,0.227,0.608,0.887,Male,North,Mobile App,1,Budget-Conscious Explorers
CUST100187,25,31030.0,86.1,13,20.66,20,23,0.526,0.785,2240,1.9,2.0,0.52,0.806,0.184,18,3,0.076,0.516,0.906,Male,South,In-Store,1,Budget-Conscious Explorers
CUST100216,29,87907.0,20.9,4,149.02,1,3,0.656,0.114,644,5.07,2.0,0.352,0.0,0.087,2,0,0.749,0.232,0.131,Female,East,Mobile App,2,Affluent Conservatives
CUST100052,26,21764.0,90.0,31,39.95,31,39,0.563,0.811,2039,2.02,0.0,0.47,0.587,0.132,17,5,0.219,0.573,0.758,Female,East,Mobile App,1,Budget-Conscious Explorers
